path,sharpe,pnl,max_dd_pct,null_sharpe
326,0.12905993101875904,79400.20600463865,17.372926973144523,0.39493571572064756
327,-0.2312256748666082,-151072.6409790039,32.020165009033214,0.15591325276335452
328,-0.09321966322382658,-68755.39755737303,35.12235545019531,-0.4616075360971248
329,0.11672818889973843,74688.96017333987,13.095299475097658,-0.09872296262017165
330,-0.3978335598394796,-173400.48473388673,29.873738512695315,0.6241910212587182
331,0.17345603561271186,114461.02536926269,17.983956976074214,-0.4895073878272357
332,-0.21946292572744183,-120138.57730407717,22.54430094604492,0.018901769696009055
333,-0.1507857999815808,-81810.62750183106,15.206356500244153,0.37452933030752805
334,0.22430250054872516,149809.5658630371,12.22652449194335,-0.6416919610238442
335,0.2283000405296315,112843.28464355467,10.329480987792964,0.10053817863964128
336,-0.2478175078717411,-121558.75992675782,26.405736992675788,-0.36146612835569963
337,-0.5166447537644745,-327104.6938891602,35.531500926147466,0.33273649262115707
338,-0.08475116985456617,-60558.18690246581,21.98494069854736,-0.07981672527480146
339,0.2167108890671712,132939.64005859374,21.006873942138675,0.04179799041551128
340,0.09183699756938661,53858.36852294923,18.74963903833007,0.11158104456395036
341,-0.306766942542364,-239500.40080566407,28.452501501708987,-0.22457514313579488
342,-0.1060043046558979,-77240.79858154297,24.611378976318356,-0.08302654031695113
343,-0.5778973747202739,-328740.3616845703,39.182998453369144,-0.12241869674522456
344,0.34517508763608823,186506.60056884764,14.534229469604487,0.3467907220505796
345,-0.029485869108849816,-16532.9651855469,17.750705574707023,-0.026574600677351637
346,0.03940260989726147,25625.729689941425,18.197758013549798,0.16604709166526488
347,-0.576114129830599,-371209.1910461426,40.43787106579589,0.3221928483974335
348,-0.03613962858087023,-16163.136307373039,17.356710557495116,-0.2793578949771349
349,-0.4746496315183275,-304442.6723425293,34.5325917244873,-0.07261850286426144
350,-0.2179843188359443,-119894.84630004884,27.786625518676765,-0.17957399435504728
351,-0.6249820441426136,-521921.04487792973,56.540096479492185,-0.3166898767657041
352,-0.06033883432795735,-43865.072272949285,25.98771971533204,-0.017515597249741652
353,0.06732208046290762,28573.928822021495,15.057842416992179,-0.04830626520908676
354,0.17349461085521553,89055.55774291989,12.697136005371087,0.4119707657631582
355,-0.34664430173044275,-212911.15091796877,27.370870590332025,-0.06011439935764671
356,-0.648266746798293,-568841.7905603027,66.55754004772949,-0.3575241032737463
357,-0.03652268434558926,-22667.067863769567,17.60451814733887,-0.31128337169077747
358,0.0012684655169426281,1020.0016552734451,22.432827276489267,-0.15157406964199616
359,0.07358275836781995,47879.45992065431,20.394017428588878,0.048692243650391556
360,-0.4265160702421569,-286462.0742370605,34.57798294299316,-0.047613184093014425
361,0.5224133434693395,304471.75485107425,9.05958899999999,0.014443875803721265
362,-0.2541962175121978,-145420.70552001952,24.16118841809081,-0.017757767373095607
363,-0.11066024076779418,-64991.74972778323,23.91504446374512,0.021134514506897233
